,datetime,candidate,votes,state,district,type
3016,2020-11-05 02:43:35+00:00,Biden,1015,New Hampshire,,
3017,2020-11-05 02:43:35+00:00,Trump,1476,New Hampshire,,
3018,2020-11-05 02:35:04+00:00,Biden,8725,New Hampshire,,
3019,2020-11-05 02:35:04+00:00,Trump,7669,New Hampshire,,
3020,2020-11-05 02:26:44+00:00,Biden,451,New Hampshire,,
3021,2020-11-05 02:26:44+00:00,Trump,415,New Hampshire,,
3022,2020-11-05 01:59:02+00:00,Biden,7738,New Hampshire,,
3023,2020-11-05 01:59:02+00:00,Trump,7905,New Hampshire,,
3024,2020-11-05 01:43:11+00:00,Biden,1557,New Hampshire,,
3025,2020-11-05 01:43:11+00:00,Trump,1507,New Hampshire,,
3026,2020-11-05 01:41:10+00:00,Biden,206,New Hampshire,,
3027,2020-11-05 01:41:10+00:00,Trump,199,New Hampshire,,
3028,2020-11-05 01:32:24+00:00,Biden,126,New Hampshire,,
3029,2020-11-05 01:32:24+00:00,Trump,155,New Hampshire,,
3030,2020-11-05 01:28:06+00:00,Biden,257,New Hampshire,,
3031,2020-11-05 01:28:06+00:00,Trump,394,New Hampshire,,
3032,2020-11-05 01:24:21+00:00,Biden,2688,New Hampshire,,
3033,2020-11-05 01:24:21+00:00,Trump,1400,New Hampshire,,
3034,2020-11-05 01:21:51+00:00,Biden,4060,New Hampshire,,
3035,2020-11-05 01:21:51+00:00,Trump,4387,New Hampshire,,
3036,2020-11-05 01:16:26+00:00,Biden,4167,New Hampshire,,
3037,2020-11-05 01:16:26+00:00,Trump,3037,New Hampshire,,
3038,2020-11-05 01:00:02+00:00,Biden,553,New Hampshire,,
3039,2020-11-05 01:00:02+00:00,Trump,201,New Hampshire,,
3040,2020-11-05 00:16:49+00:00,Biden,875,New Hampshire,,
3041,2020-11-05 00:16:49+00:00,Trump,408,New Hampshire,,
3042,2020-11-04 23:41:34+00:00,Biden,687,New Hampshire,,
3043,2020-11-04 23:41:34+00:00,Trump,816,New Hampshire,,
3044,2020-11-04 23:28:04+00:00,Biden,1151,New Hampshire,,
3045,2020-11-04 23:28:04+00:00,Trump,1635,New Hampshire,,
3046,2020-11-04 23:24:27+00:00,Biden,391,New Hampshire,,
3047,2020-11-04 23:24:27+00:00,Trump,526,New Hampshire,,
3048,2020-11-04 23:01:02+00:00,Biden,875,New Hampshire,,
3049,2020-11-04 23:01:02+00:00,Trump,1012,New Hampshire,,
3050,2020-11-04 22:54:58+00:00,Biden,105,New Hampshire,,
3051,2020-11-04 22:54:58+00:00,Trump,124,New Hampshire,,
3052,2020-11-04 22:52:13+00:00,Biden,402,New Hampshire,,
3053,2020-11-04 22:52:13+00:00,Trump,626,New Hampshire,,
3054,2020-11-04 22:44:27+00:00,Biden,1050,New Hampshire,,
3055,2020-11-04 22:44:27+00:00,Trump,844,New Hampshire,,
3056,2020-11-04 22:36:06+00:00,Biden,1082,New Hampshire,,
3057,2020-11-04 22:36:06+00:00,Trump,1686,New Hampshire,,
3058,2020-11-04 22:31:46+00:00,Biden,231,New Hampshire,,
3059,2020-11-04 22:31:46+00:00,Trump,295,New Hampshire,,
3060,2020-11-04 22:28:41+00:00,Biden,106,New Hampshire,,
3061,2020-11-04 22:28:41+00:00,Trump,130,New Hampshire,,
3062,2020-11-04 22:27:15+00:00,Biden,1097,New Hampshire,,
3063,2020-11-04 22:27:15+00:00,Trump,1038,New Hampshire,,
3064,2020-11-04 22:21:41+00:00,Biden,72,New Hampshire,,
3065,2020-11-04 22:21:41+00:00,Trump,108,New Hampshire,,
3066,2020-11-04 22:19:33+00:00,Biden,1390,New Hampshire,,
3067,2020-11-04 22:19:33+00:00,Trump,958,New Hampshire,,
3068,2020-11-04 22:07:05+00:00,Biden,1185,New Hampshire,,
3069,2020-11-04 22:07:05+00:00,Trump,1239,New Hampshire,,
3070,2020-11-04 22:04:57+00:00,Biden,1009,New Hampshire,,
3071,2020-11-04 22:04:57+00:00,Trump,718,New Hampshire,,
3072,2020-11-04 22:01:03+00:00,Biden,931,New Hampshire,,
3073,2020-11-04 22:01:03+00:00,Trump,1064,New Hampshire,,
3074,2020-11-04 21:55:46+00:00,Biden,3456,New Hampshire,,
3075,2020-11-04 21:55:46+00:00,Trump,3200,New Hampshire,,
3076,2020-11-04 21:50:52+00:00,Biden,2272,New Hampshire,,
3077,2020-11-04 21:50:52+00:00,Trump,3133,New Hampshire,,
3078,2020-11-04 21:41:50+00:00,Biden,4796,New Hampshire,,
3079,2020-11-04 21:41:50+00:00,Trump,3208,New Hampshire,,
3080,2020-11-04 21:29:17+00:00,Biden,250,New Hampshire,,
3081,2020-11-04 21:29:17+00:00,Trump,190,New Hampshire,,
3082,2020-11-04 18:15:15+00:00,Biden,227,New Hampshire,,
3083,2020-11-04 18:15:15+00:00,Trump,309,New Hampshire,,
3084,2020-11-04 17:57:21+00:00,Biden,1450,New Hampshire,,
3085,2020-11-04 17:57:21+00:00,Trump,825,New Hampshire,,
3086,2020-11-04 17:41:18+00:00,Biden,806,New Hampshire,,
3087,2020-11-04 17:41:18+00:00,Trump,441,New Hampshire,,
3088,2020-11-04 17:33:32+00:00,Biden,583,New Hampshire,,
3089,2020-11-04 17:33:32+00:00,Trump,366,New Hampshire,,
3090,2020-11-04 17:24:40+00:00,Biden,345,New Hampshire,,
3091,2020-11-04 17:24:40+00:00,Trump,423,New Hampshire,,
3092,2020-11-04 16:32:53+00:00,Biden,304,New Hampshire,,
3093,2020-11-04 16:32:53+00:00,Trump,326,New Hampshire,,
3094,2020-11-04 16:30:00+00:00,Biden,1973,New Hampshire,,
3095,2020-11-04 16:30:00+00:00,Trump,2595,New Hampshire,,
3096,2020-11-04 13:28:22+00:00,Biden,319717,New Hampshire,,
3097,2020-11-04 13:28:22+00:00,Trump,269782,New Hampshire,,
3098,2020-12-07 22:22:06+00:00,Biden,64,New Jersey,,
3099,2020-12-07 22:22:06+00:00,Trump,134,New Jersey,,
3100,2020-12-02 17:18:21+00:00,Biden,87,New Jersey,,
3101,2020-12-02 17:18:21+00:00,Trump,46,New Jersey,,
3102,2020-12-02 16:33:22+00:00,Biden,853,New Jersey,,
3103,2020-12-02 16:33:22+00:00,Trump,640,New Jersey,,
3104,2020-11-23 13:22:20+00:00,Biden,8086,New Jersey,,
3105,2020-11-23 13:22:20+00:00,Trump,6202,New Jersey,,
3106,2020-11-21 00:47:35+00:00,Biden,14017,New Jersey,,
3107,2020-11-21 00:47:35+00:00,Trump,15186,New Jersey,,
3108,2020-11-20 20:24:52+00:00,Biden,5,New Jersey,,
3109,2020-11-20 20:24:52+00:00,Trump,2,New Jersey,,
3110,2020-11-20 18:29:42+00:00,Biden,1040,New Jersey,,
3111,2020-11-20 18:29:42+00:00,Trump,1771,New Jersey,,
3112,2020-11-20 18:19:41+00:00,Biden,3556,New Jersey,,
3113,2020-11-20 18:19:41+00:00,Trump,3960,New Jersey,,
3114,2020-11-20 15:00:19+00:00,Biden,9687,New Jersey,,
3115,2020-11-20 15:00:19+00:00,Trump,3673,New Jersey,,
3116,2020-11-20 14:45:19+00:00,Biden,265,New Jersey,,
3117,2020-11-20 14:45:19+00:00,Trump,309,New Jersey,,
3118,2020-11-20 14:21:01+00:00,Biden,1933,New Jersey,,
3119,2020-11-20 14:21:01+00:00,Trump,2077,New Jersey,,
3120,2020-11-19 21:44:02+00:00,Biden,31839,New Jersey,,
3121,2020-11-19 21:44:02+00:00,Trump,9253,New Jersey,,
3122,2020-11-19 21:25:42+00:00,Biden,3770,New Jersey,,
3123,2020-11-19 21:25:42+00:00,Trump,6859,New Jersey,,
3124,2020-11-19 18:30:41+00:00,Biden,8993,New Jersey,,
3125,2020-11-19 18:30:41+00:00,Trump,4336,New Jersey,,
3126,2020-11-19 18:19:20+00:00,Biden,5298,New Jersey,,
3127,2020-11-19 18:19:20+00:00,Trump,4905,New Jersey,,
3128,2020-11-19 14:43:51+00:00,Biden,335,New Jersey,,
3129,2020-11-19 14:43:51+00:00,Trump,272,New Jersey,,
3130,2020-11-19 14:30:13+00:00,Biden,1781,New Jersey,,
3131,2020-11-19 14:30:13+00:00,Trump,2140,New Jersey,,
3132,2020-11-19 14:22:11+00:00,Biden,834,New Jersey,,
3133,2020-11-19 14:22:11+00:00,Trump,892,New Jersey,,
3134,2020-11-19 12:45:52+00:00,Biden,4332,New Jersey,,
3135,2020-11-19 12:45:52+00:00,Trump,3011,New Jersey,,
3136,2020-11-19 02:44:09+00:00,Biden,53,New Jersey,,
3137,2020-11-19 02:44:09+00:00,Trump,48,New Jersey,,
3138,2020-11-19 00:50:09+00:00,Biden,1745,New Jersey,,
3139,2020-11-19 00:50:09+00:00,Trump,815,New Jersey,,
3140,2020-11-18 21:14:30+00:00,Biden,2807,New Jersey,,
3141,2020-11-18 21:14:30+00:00,Trump,1619,New Jersey,,
3142,2020-11-18 15:29:12+00:00,Biden,114,New Jersey,,
3143,2020-11-18 15:29:12+00:00,Trump,28,New Jersey,,
3144,2020-11-18 01:07:39+00:00,Biden,10444,New Jersey,,
3145,2020-11-18 01:07:39+00:00,Trump,3963,New Jersey,,
3146,2020-11-17 23:17:19+00:00,Biden,254,New Jersey,,
3147,2020-11-17 23:17:19+00:00,Trump,235,New Jersey,,
3148,2020-11-17 22:26:58+00:00,Biden,16198,New Jersey,,
3149,2020-11-17 22:26:58+00:00,Trump,8885,New Jersey,,
3150,2020-11-17 21:32:18+00:00,Biden,1086,New Jersey,,
3151,2020-11-17 21:32:18+00:00,Trump,1186,New Jersey,,
3152,2020-11-17 20:22:19+00:00,Biden,3184,New Jersey,,
3153,2020-11-17 20:22:19+00:00,Trump,2266,New Jersey,,
3154,2020-11-17 20:16:59+00:00,Biden,4311,New Jersey,,
3155,2020-11-17 20:16:59+00:00,Trump,3097,New Jersey,,
3156,2020-11-17 19:04:43+00:00,Biden,26453,New Jersey,,
3157,2020-11-17 19:04:43+00:00,Trump,21446,New Jersey,,
3158,2020-11-17 18:46:03+00:00,Biden,2687,New Jersey,,
3159,2020-11-17 18:46:03+00:00,Trump,1966,New Jersey,,
3160,2020-11-17 06:06:19+00:00,Biden,2541,New Jersey,,
3161,2020-11-17 06:06:19+00:00,Trump,1610,New Jersey,,
3162,2020-11-17 01:43:34+00:00,Biden,12856,New Jersey,,
3163,2020-11-17 01:43:34+00:00,Trump,6898,New Jersey,,
3164,2020-11-16 22:50:53+00:00,Biden,7047,New Jersey,,
3165,2020-11-16 22:50:53+00:00,Trump,2971,New Jersey,,
3166,2020-11-16 21:57:32+00:00,Biden,1744,New Jersey,,
3167,2020-11-16 21:57:32+00:00,Trump,1588,New Jersey,,
3168,2020-11-16 20:53:12+00:00,Biden,1297,New Jersey,,
3169,2020-11-16 20:53:12+00:00,Trump,1630,New Jersey,,
3170,2020-11-16 20:27:53+00:00,Biden,1726,New Jersey,,
3171,2020-11-16 20:27:53+00:00,Trump,739,New Jersey,,
3172,2020-11-16 17:16:11+00:00,Biden,1275,New Jersey,,
3173,2020-11-16 17:16:11+00:00,Trump,1957,New Jersey,,
3174,2020-11-16 16:03:33+00:00,Biden,2420,New Jersey,,
3175,2020-11-16 16:03:33+00:00,Trump,2316,New Jersey,,
3176,2020-11-15 20:09:50+00:00,Biden,914,New Jersey,,
3177,2020-11-15 20:09:50+00:00,Trump,216,New Jersey,,
3178,2020-11-14 22:11:08+00:00,Biden,20820,New Jersey,,
3179,2020-11-14 22:11:08+00:00,Trump,18910,New Jersey,,
3180,2020-11-14 12:59:45+00:00,Biden,236,New Jersey,,
3181,2020-11-14 12:59:45+00:00,Trump,274,New Jersey,,
3182,2020-11-14 12:52:23+00:00,Biden,1113,New Jersey,,
3183,2020-11-14 12:52:23+00:00,Trump,526,New Jersey,,
3184,2020-11-14 12:45:05+00:00,Biden,1362,New Jersey,,
3185,2020-11-14 12:45:05+00:00,Trump,1586,New Jersey,,
3186,2020-11-14 12:36:46+00:00,Biden,788,New Jersey,,
3187,2020-11-14 12:36:46+00:00,Trump,1465,New Jersey,,
3188,2020-11-13 23:11:42+00:00,Biden,9727,New Jersey,,
3189,2020-11-13 23:11:42+00:00,Trump,5243,New Jersey,,
3190,2020-11-13 21:39:42+00:00,Biden,8168,New Jersey,,
3191,2020-11-13 21:39:42+00:00,Trump,10098,New Jersey,,
3192,2020-11-13 21:00:17+00:00,Biden,4212,New Jersey,,
3193,2020-11-13 21:00:17+00:00,Trump,2908,New Jersey,,
3194,2020-11-13 20:09:56+00:00,Biden,2655,New Jersey,,
3195,2020-11-13 20:09:56+00:00,Trump,2101,New Jersey,,
3196,2020-11-13 13:58:29+00:00,Biden,9582,New Jersey,,
3197,2020-11-13 13:58:29+00:00,Trump,11039,New Jersey,,
3198,2020-11-13 01:29:48+00:00,Biden,5825,New Jersey,,
3199,2020-11-13 01:29:48+00:00,Trump,4280,New Jersey,,
3200,2020-11-13 00:49:46+00:00,Biden,758,New Jersey,,
3201,2020-11-13 00:49:46+00:00,Trump,1666,New Jersey,,
3202,2020-11-12 21:15:04+00:00,Biden,520,New Jersey,,
3203,2020-11-12 21:15:04+00:00,Trump,798,New Jersey,,
3204,2020-11-12 20:51:03+00:00,Biden,7421,New Jersey,,
3205,2020-11-12 20:51:03+00:00,Trump,6155,New Jersey,,
3206,2020-11-12 20:15:45+00:00,Biden,6024,New Jersey,,
3207,2020-11-12 20:15:45+00:00,Trump,7171,New Jersey,,
3208,2020-11-12 18:51:22+00:00,Biden,1857,New Jersey,,
3209,2020-11-12 18:51:22+00:00,Trump,2457,New Jersey,,
3210,2020-11-12 18:43:05+00:00,Biden,3187,New Jersey,,
3211,2020-11-12 18:43:05+00:00,Trump,4266,New Jersey,,
3212,2020-11-12 14:17:23+00:00,Biden,10924,New Jersey,,
3213,2020-11-12 14:17:23+00:00,Trump,13931,New Jersey,,
3214,2020-11-11 20:49:33+00:00,Biden,7228,New Jersey,,
3215,2020-11-11 20:49:33+00:00,Trump,4121,New Jersey,,
3216,2020-11-11 20:24:54+00:00,Biden,13366,New Jersey,,
3217,2020-11-11 20:24:54+00:00,Trump,4067,New Jersey,,
3218,2020-11-11 17:17:23+00:00,Biden,2267,New Jersey,,
3219,2020-11-11 17:17:23+00:00,Trump,5553,New Jersey,,
3220,2020-11-11 17:07:04+00:00,Biden,266,New Jersey,,
3221,2020-11-11 17:07:04+00:00,Trump,474,New Jersey,,
3222,2020-11-11 16:54:23+00:00,Biden,17882,New Jersey,,
3223,2020-11-11 16:54:23+00:00,Trump,15898,New Jersey,,
3224,2020-11-11 16:45:23+00:00,Biden,6508,New Jersey,,
3225,2020-11-11 16:45:23+00:00,Trump,5635,New Jersey,,
3226,2020-11-11 14:21:23+00:00,Biden,3739,New Jersey,,
3227,2020-11-11 14:21:23+00:00,Trump,6049,New Jersey,,
3228,2020-11-11 14:11:04+00:00,Biden,5386,New Jersey,,
3229,2020-11-11 14:11:04+00:00,Trump,5767,New Jersey,,
3230,2020-11-11 03:52:01+00:00,Biden,303,New Jersey,,
3231,2020-11-11 03:52:01+00:00,Trump,195,New Jersey,,
3232,2020-11-10 21:44:40+00:00,Biden,10234,New Jersey,,
3233,2020-11-10 21:44:40+00:00,Trump,7497,New Jersey,,
3234,2020-11-10 21:13:21+00:00,Biden,7709,New Jersey,,
3235,2020-11-10 21:13:21+00:00,Trump,9564,New Jersey,,
3236,2020-11-10 20:33:21+00:00,Biden,870,New Jersey,,
3237,2020-11-10 20:33:21+00:00,Trump,1272,New Jersey,,
3238,2020-11-10 17:54:44+00:00,Biden,1455,New Jersey,,
3239,2020-11-10 17:54:44+00:00,Trump,2078,New Jersey,,
3240,2020-11-10 17:46:45+00:00,Biden,761,New Jersey,,
3241,2020-11-10 17:46:45+00:00,Trump,1745,New Jersey,,
3242,2020-11-10 17:38:44+00:00,Biden,1668,New Jersey,,
3243,2020-11-10 17:38:44+00:00,Trump,4629,New Jersey,,
3244,2020-11-10 17:30:23+00:00,Biden,12952,New Jersey,,
3245,2020-11-10 17:30:23+00:00,Trump,14874,New Jersey,,
3246,2020-11-10 14:07:20+00:00,Biden,4700,New Jersey,,
3247,2020-11-10 14:07:20+00:00,Trump,5001,New Jersey,,
3248,2020-11-10 08:37:34+00:00,Biden,3248,New Jersey,,
3249,2020-11-10 08:37:34+00:00,Trump,4107,New Jersey,,
3250,2020-11-10 00:51:18+00:00,Biden,7814,New Jersey,,
3251,2020-11-10 00:51:18+00:00,Trump,11588,New Jersey,,
3252,2020-11-09 21:52:34+00:00,Biden,3919,New Jersey,,
3253,2020-11-09 21:52:34+00:00,Trump,4160,New Jersey,,
3254,2020-11-09 21:44:56+00:00,Biden,2227,New Jersey,,
3255,2020-11-09 21:44:56+00:00,Trump,4316,New Jersey,,
3256,2020-11-09 21:35:44+00:00,Biden,434,New Jersey,,
3257,2020-11-09 21:35:44+00:00,Trump,770,New Jersey,,
3258,2020-11-09 21:25:59+00:00,Biden,11994,New Jersey,,
3259,2020-11-09 21:25:59+00:00,Trump,10602,New Jersey,,
3260,2020-11-09 20:51:25+00:00,Biden,18121,New Jersey,,
3261,2020-11-09 20:51:25+00:00,Trump,12773,New Jersey,,
3262,2020-11-09 20:06:52+00:00,Biden,6815,New Jersey,,
3263,2020-11-09 20:06:52+00:00,Trump,3881,New Jersey,,
3264,2020-11-09 16:53:08+00:00,Biden,807,New Jersey,,
3265,2020-11-09 16:53:08+00:00,Trump,1164,New Jersey,,
3266,2020-11-09 16:41:11+00:00,Biden,43763,New Jersey,,
3267,2020-11-09 16:41:11+00:00,Trump,50159,New Jersey,,
3268,2020-11-09 15:49:10+00:00,Biden,10679,New Jersey,,
3269,2020-11-09 15:49:10+00:00,Trump,9386,New Jersey,,
3270,2020-11-09 04:51:55+00:00,Biden,1204,New Jersey,,
3271,2020-11-09 04:51:55+00:00,Trump,1302,New Jersey,,
3272,2020-11-09 01:03:10+00:00,Biden,9067,New Jersey,,
3273,2020-11-09 01:03:10+00:00,Trump,7277,New Jersey,,
3274,2020-11-08 14:21:41+00:00,Biden,4577,New Jersey,,
3275,2020-11-08 14:21:41+00:00,Trump,2572,New Jersey,,
3276,2020-11-08 04:35:03+00:00,Biden,3136,New Jersey,,
3277,2020-11-08 04:35:03+00:00,Trump,4303,New Jersey,,
3278,2020-11-07 23:35:19+00:00,Biden,10644,New Jersey,,
3279,2020-11-07 23:35:19+00:00,Trump,8891,New Jersey,,
3280,2020-11-07 21:38:04+00:00,Biden,13346,New Jersey,,
3281,2020-11-07 21:38:04+00:00,Trump,7033,New Jersey,,
3282,2020-11-07 21:20:39+00:00,Biden,8537,New Jersey,,
3283,2020-11-07 21:20:39+00:00,Trump,4394,New Jersey,,
3284,2020-11-07 15:17:32+00:00,Biden,2728,New Jersey,,
3285,2020-11-07 15:17:32+00:00,Trump,6694,New Jersey,,
3286,2020-11-07 14:07:12+00:00,Biden,7857,New Jersey,,
3287,2020-11-07 14:07:12+00:00,Trump,8983,New Jersey,,
3288,2020-11-07 05:17:41+00:00,Biden,3257,New Jersey,,
3289,2020-11-07 05:17:41+00:00,Trump,4198,New Jersey,,
3290,2020-11-07 02:58:27+00:00,Biden,14264,New Jersey,,
3291,2020-11-07 02:58:27+00:00,Trump,8752,New Jersey,,
3292,2020-11-07 00:43:16+00:00,Biden,21800,New Jersey,,
3293,2020-11-07 00:43:16+00:00,Trump,29022,New Jersey,,
3294,2020-11-06 23:58:16+00:00,Biden,9219,New Jersey,,
3295,2020-11-06 23:58:16+00:00,Trump,11077,New Jersey,,
3296,2020-11-06 23:07:08+00:00,Biden,11176,New Jersey,,
3297,2020-11-06 23:07:08+00:00,Trump,7587,New Jersey,,
3298,2020-11-06 22:32:23+00:00,Biden,5545,New Jersey,,
3299,2020-11-06 22:32:23+00:00,Trump,6302,New Jersey,,
3300,2020-11-06 20:17:51+00:00,Biden,9476,New Jersey,,
3301,2020-11-06 20:17:51+00:00,Trump,8817,New Jersey,,
3302,2020-11-06 20:08:18+00:00,Biden,1210,New Jersey,,
3303,2020-11-06 20:08:18+00:00,Trump,903,New Jersey,,
3304,2020-11-06 19:53:53+00:00,Biden,50,New Jersey,,
3305,2020-11-06 19:53:53+00:00,Trump,50,New Jersey,,
3306,2020-11-06 19:11:02+00:00,Biden,119,New Jersey,,
3307,2020-11-06 19:11:02+00:00,Trump,155,New Jersey,,
3308,2020-11-06 18:59:15+00:00,Biden,1577,New Jersey,,
3309,2020-11-06 18:59:15+00:00,Trump,2815,New Jersey,,
3310,2020-11-06 18:51:26+00:00,Biden,2613,New Jersey,,
3311,2020-11-06 18:51:26+00:00,Trump,4935,New Jersey,,
3312,2020-11-06 18:43:36+00:00,Biden,5794,New Jersey,,
3313,2020-11-06 18:43:36+00:00,Trump,4570,New Jersey,,
3314,2020-11-06 18:24:05+00:00,Biden,5272,New Jersey,,
3315,2020-11-06 18:24:05+00:00,Trump,14935,New Jersey,,
3316,2020-11-06 16:58:02+00:00,Biden,10397,New Jersey,,
3317,2020-11-06 16:58:02+00:00,Trump,11266,New Jersey,,
3318,2020-11-06 15:52:39+00:00,Biden,699,New Jersey,,
3319,2020-11-06 15:52:39+00:00,Trump,1609,New Jersey,,
3320,2020-11-06 15:45:44+00:00,Biden,7110,New Jersey,,
3321,2020-11-06 15:45:44+00:00,Trump,10256,New Jersey,,
3322,2020-11-06 13:52:37+00:00,Biden,721,New Jersey,,
3323,2020-11-06 13:52:37+00:00,Trump,1488,New Jersey,,
3324,2020-11-06 04:32:22+00:00,Biden,3560,New Jersey,,
3325,2020-11-06 04:32:22+00:00,Trump,3215,New Jersey,,
3326,2020-11-06 03:58:12+00:00,Biden,18589,New Jersey,,
3327,2020-11-06 03:58:12+00:00,Trump,12261,New Jersey,,
3328,2020-11-05 22:45:37+00:00,Biden,18567,New Jersey,,
3329,2020-11-05 22:45:37+00:00,Trump,7822,New Jersey,,
3330,2020-11-05 22:01:29+00:00,Biden,8397,New Jersey,,
3331,2020-11-05 22:01:29+00:00,Trump,13812,New Jersey,,
3332,2020-11-05 21:53:18+00:00,Biden,8215,New Jersey,,
3333,2020-11-05 21:53:18+00:00,Trump,10778,New Jersey,,
3334,2020-11-05 21:45:23+00:00,Biden,10948,New Jersey,,
3335,2020-11-05 21:45:23+00:00,Trump,6450,New Jersey,,
3336,2020-11-05 21:37:23+00:00,Biden,8079,New Jersey,,
3337,2020-11-05 21:37:23+00:00,Trump,8165,New Jersey,,
3338,2020-11-05 21:21:19+00:00,Biden,1712,New Jersey,,
3339,2020-11-05 21:21:19+00:00,Trump,2759,New Jersey,,
3340,2020-11-05 21:05:33+00:00,Biden,6764,New Jersey,,
3341,2020-11-05 21:05:33+00:00,Trump,5926,New Jersey,,
3342,2020-11-05 20:23:39+00:00,Biden,11979,New Jersey,,
3343,2020-11-05 20:23:39+00:00,Trump,5409,New Jersey,,
3344,2020-11-05 20:14:01+00:00,Biden,4525,New Jersey,,
3345,2020-11-05 20:14:01+00:00,Trump,3817,New Jersey,,
3346,2020-11-05 20:01:34+00:00,Biden,4830,New Jersey,,
3347,2020-11-05 20:01:34+00:00,Trump,14176,New Jersey,,
3348,2020-11-05 19:49:33+00:00,Biden,7096,New Jersey,,
3349,2020-11-05 19:49:33+00:00,Trump,9936,New Jersey,,
3350,2020-11-05 19:45:41+00:00,Biden,15040,New Jersey,,
3351,2020-11-05 19:45:41+00:00,Trump,16254,New Jersey,,
3352,2020-11-05 19:29:35+00:00,Biden,13521,New Jersey,,
3353,2020-11-05 19:29:35+00:00,Trump,18015,New Jersey,,
3354,2020-11-05 04:55:36+00:00,Biden,3529,New Jersey,,
3355,2020-11-05 04:55:36+00:00,Trump,3230,New Jersey,,
3356,2020-11-05 01:16:26+00:00,Biden,10436,New Jersey,,
3357,2020-11-05 01:16:26+00:00,Trump,12511,New Jersey,,
3358,2020-11-05 01:00:02+00:00,Biden,7058,New Jersey,,
3359,2020-11-05 01:00:02+00:00,Trump,9359,New Jersey,,
3360,2020-11-04 20:53:17+00:00,Biden,352,New Jersey,,
3361,2020-11-04 20:53:17+00:00,Trump,791,New Jersey,,
3362,2020-11-04 20:32:34+00:00,Biden,8241,New Jersey,,
3363,2020-11-04 20:32:34+00:00,Trump,7032,New Jersey,,
3364,2020-11-04 19:13:03+00:00,Biden,1,New Jersey,,
3365,2020-11-04 19:13:03+00:00,Trump,1,New Jersey,,
3366,2020-11-04 16:37:07+00:00,Biden,8,New Jersey,,
3367,2020-11-04 16:37:07+00:00,Trump,4,New Jersey,,
3368,2020-11-04 13:28:22+00:00,Biden,1765324,New Jersey,,
3369,2020-11-04 13:28:22+00:00,Trump,1098149,New Jersey,,
3370,2020-11-25 03:46:13+00:00,Biden,14,New Mexico,,updated
3371,2020-11-25 03:46:13+00:00,Trump,10,New Mexico,,updated
3372,2020-11-23 23:33:23+00:00,Biden,89,New Mexico,,
3373,2020-11-23 23:33:23+00:00,Trump,51,New Mexico,,
3374,2020-11-22 02:12:50+00:00,Biden,52,New Mexico,,
3375,2020-11-22 02:12:50+00:00,Trump,20,New Mexico,,
3376,2020-11-21 02:21:11+00:00,Biden,3,New Mexico,,
3377,2020-11-21 02:21:11+00:00,Trump,3,New Mexico,,
3378,2020-11-19 02:15:50+00:00,Biden,11,New Mexico,,
3379,2020-11-19 02:15:50+00:00,Trump,10,New Mexico,,
3380,2020-11-18 02:14:21+00:00,Biden,2,New Mexico,,
3381,2020-11-18 02:14:21+00:00,Trump,0,New Mexico,,
3382,2020-11-16 02:07:09+00:00,Biden,1675,New Mexico,,
3383,2020-11-16 02:07:09+00:00,Trump,453,New Mexico,,
3384,2020-11-14 22:38:08+00:00,Biden,94,New Mexico,,
3385,2020-11-14 22:38:08+00:00,Trump,18,New Mexico,,
3386,2020-11-14 02:08:43+00:00,Biden,39,New Mexico,,
3387,2020-11-14 02:08:43+00:00,Trump,9,New Mexico,,
3388,2020-11-13 02:07:47+00:00,Biden,30,New Mexico,,
3389,2020-11-13 02:07:47+00:00,Trump,9,New Mexico,,
3390,2020-11-12 02:19:22+00:00,Biden,241,New Mexico,,
3391,2020-11-12 02:19:22+00:00,Trump,128,New Mexico,,
3392,2020-11-11 02:17:41+00:00,Biden,1113,New Mexico,,
3393,2020-11-11 02:17:41+00:00,Trump,153,New Mexico,,
3394,2020-11-10 02:18:36+00:00,Biden,243,New Mexico,,
3395,2020-11-10 02:18:36+00:00,Trump,124,New Mexico,,
3396,2020-11-08 02:21:07+00:00,Biden,210,New Mexico,,
3397,2020-11-08 02:21:07+00:00,Trump,97,New Mexico,,
3398,2020-11-07 02:02:37+00:00,Biden,610,New Mexico,,
3399,2020-11-07 02:02:37+00:00,Trump,376,New Mexico,,
3400,2020-11-06 20:51:21+00:00,Biden,288,New Mexico,,updated
3401,2020-11-06 20:51:21+00:00,Trump,1124,New Mexico,,updated
3402,2020-11-06 02:07:55+00:00,Biden,376,New Mexico,,
3403,2020-11-06 02:07:55+00:00,Trump,352,New Mexico,,
3404,2020-11-05 01:28:06+00:00,Biden,508,New Mexico,,
3405,2020-11-05 01:28:06+00:00,Trump,135,New Mexico,,
3406,2020-11-05 00:55:32+00:00,Biden,6321,New Mexico,,
3407,2020-11-05 00:55:32+00:00,Trump,1412,New Mexico,,
3408,2020-11-04 13:28:22+00:00,Biden,483388,New Mexico,,
3409,2020-11-04 13:28:22+00:00,Trump,396008,New Mexico,,
3410,2020-12-04 22:22:07+00:00,Biden,13021,New York,,
3411,2020-12-04 22:22:07+00:00,Trump,5432,New York,,
3412,2020-12-04 00:41:42+00:00,Biden,236089,New York,,
3413,2020-12-04 00:41:42+00:00,Trump,75598,New York,,
3414,2020-12-03 23:16:38+00:00,Biden,8985,New York,,
3415,2020-12-03 23:16:38+00:00,Trump,5803,New York,,
3416,2020-12-03 22:21:46+00:00,Biden,15364,New York,,
